,0
5797,107
5798,118
5799,118
5800,118
5801,100
5802,118
5803,118
5804,113
5805,118
5806,90
5807,98
5808,113
5809,109
5810,100
5811,71
5812,113
5813,75
5814,118
5815,99
5816,102
5817,110
5818,87
5819,118
5820,101
5821,90
5822,118
5823,99
5824,118
5825,113
5826,118
5827,118
5828,117
5829,118
5830,117
5831,118
5832,114
5833,118
5834,118
5835,107
5836,118
5837,118
5838,118
5839,118
5840,118
5841,118
5842,118
5843,118
5844,118
5845,87
5846,118
5847,118
5848,118
5849,118
5850,108
5851,112
5852,95
5853,97
5854,118
5855,118
5856,113
5857,118
5858,103
5859,104
5860,118
5861,118
5862,118
5863,111
5864,97
5865,96
5866,82
5867,100
5868,84
5869,118
5870,96
5871,96
5872,96
5873,96
5874,96
5875,96
5876,96
5877,96
5878,96
5879,96
5880,96
5881,77
5882,96
5883,80
5884,96
5885,96
5886,96
5887,96
5888,90
5889,96
5890,96
5891,96
5892,96
5893,96
5894,96
5895,96
5896,95
5897,90
5898,96
5899,96
5900,96
5901,96
5902,96
5903,96
5904,96
5905,96
5906,90
5907,96
5908,96
5909,96
5910,96
5911,96
5912,90
5913,96
5914,95
5915,90
5916,96
5917,93
5918,84
5919,96
5920,96
5921,96
5922,96
5923,96
5924,90
5925,96
5926,96
5927,96
5928,93
5929,93
5930,93
5931,93
5932,93
5933,93
5934,93
5935,93
5936,93
5937,93
5938,93
5939,93
5940,93
5941,93
5942,93
5943,93
5944,93
5945,93
5946,93
5947,87
5948,93
5949,93
5950,93
5951,93
5952,93
5953,93
5954,87
5955,92
5956,93
5957,93
5958,93
5959,93
5960,93
5961,93
5962,93
5963,93
5964,93
5965,93
5966,93
5967,71
5968,93
5969,75
5970,93
5971,93
5972,93
5973,93
5974,87
5975,93
5976,93
5977,90
5978,93
5979,93
5980,93
5981,93
5982,93
5983,93
5984,93
5985,93
5986,93
5987,93
5988,93
5989,93
5990,93
5991,93
5992,93
5993,93
5994,93
5995,93
5996,93
5997,93
5998,93
5999,93
6000,93
6001,93
6002,87
6003,93
6004,93
6005,93
6006,93
6007,93
6008,93
6009,93
6010,93
6011,93
6012,93
6013,93
6014,93
6015,93
6016,93
6017,93
6018,93
6019,76
6020,93
6021,93
6022,93
6023,93
6024,93
6025,93
6026,93
6027,93
6028,93
6029,93
6030,82
6031,93
6032,93
6033,82
6034,93
6035,93
6036,93
6037,111
6038,128
6039,110
6040,128
6041,128
6042,100
6043,127
6044,87
6045,102
6046,113
6047,91
6048,87
6049,97
6050,122
6051,87
6052,92
6053,106
6054,124
6055,127
6056,128
6057,112
6058,100
6059,128
6060,98
6061,113
6062,109
6063,71
6064,113
6065,75
6066,128
6067,99
6068,102
6069,110
6070,128
6071,101
6072,128
6073,113
6074,121
6075,128
6076,117
6077,111
6078,114
6079,128
6080,126
6081,107
6082,119
6083,123
6084,123
6085,87
6086,128
6087,121
6088,128
6089,128
6090,112
6091,97
6092,127
6093,127
6094,123
6095,104
6096,123
6097,101
6098,99
6099,90
6100,124
6101,95
6102,90
6103,109
6104,93
6105,84
6106,128
6107,101
6108,104
6109,111
6110,128
6111,90
6112,128
6113,128
6114,128
6115,93
6116,127
6117,128
6118,128
6119,87
6120,110
6121,96
6122,97
6123,83
6124,90
6125,99
6126,79
6127,99
6128,99
6129,99
6130,99
6131,94
6132,99
6133,79
6134,98
6135,99
6136,99
6137,99
6138,99
6139,99
6140,89
6141,99
6142,99
6143,99
6144,99
6145,89
6146,99
6147,99
6148,99
6149,94
6150,99
6151,98
6152,93
6153,99
6154,81
6155,81
6156,81
6157,81
6158,81
6159,81
6160,81
6161,81
6162,81
6163,81
6164,81
6165,81
6166,81
6167,81
6168,81
6169,117
6170,117
6171,110
6172,104
6173,117
6174,117
6175,116
6176,103
6177,112
6178,117
6179,80
6180,96
6181,110
6182,117
6183,117
6184,100
6185,102
6186,117
6187,90
6188,117
6189,112
6190,117
6191,117
6192,90
6193,103
6194,76
6195,117
6196,110
6197,98
6198,83
6199,117
6200,111
6201,113
6202,108
6203,100
6204,113
6205,107
6206,110
6207,90
6208,113
6209,113
6210,117
6211,101
6212,180
6213,120
6214,180
6215,133
6216,112
6217,87
6218,101
6219,97
6220,137
6221,118
6222,116
6223,132
6224,110
6225,78
6226,111
6227,100
6228,106
6229,125
6230,85
6231,156
6232,138
6233,143
6234,127
6235,132
6236,133
6237,96
6238,122
6239,120
6240,107
6241,100
6242,103
6243,92
6244,167
6245,116
6246,127
6247,124
6248,112
6249,170
6250,126
6251,181
6252,129
6253,103
6254,92
6255,90
6256,117
6257,107
6258,87
6259,112
6260,92
6261,77
6262,113
6263,80
6264,125
6265,140
6266,181
6267,114
6268,171
6269,90
6270,117
6271,126
6272,113
6273,95
6274,121
6275,174
6276,115
6277,162
6278,109
6279,150
6280,129
6281,113
6282,90
6283,124
6284,95
6285,90
6286,109
6287,93
6288,84
6289,181
6290,101
6291,104
6292,111
6293,181
6294,90
6295,164
6296,171
6297,167
6298,93
6299,127
6300,171
6301,83
6302,83
6303,83
6304,83
6305,83
6306,83
6307,83
6308,83
6309,83
6310,80
6311,83
6312,83
6313,80
6314,83
6315,83
6316,83
6317,83
6318,83
6319,83
6320,83
6321,83
6322,83
6323,83
6324,83
6325,83
6326,83
6327,83
6328,83
6329,83
6330,83
6331,83
6332,83
6333,83
6334,83
6335,83
6336,83
6337,83
6338,83
6339,83
6340,83
6341,83
6342,83
6343,83
6344,83
6345,83
6346,83
6347,124
6348,124
6349,110
6350,104
6351,124
6352,116
6353,103
6354,100
6355,124
6356,121
6357,96
6358,113
6359,110
6360,124
6361,124
6362,124
6363,124
6364,97
6365,96
6366,82
6367,100
6368,84
6369,124
6370,90
6371,103
6372,76
6373,117
6374,110
6375,98
6376,83
6377,124
6378,111
6379,113
6380,108
6381,100
6382,113
6383,107
6384,110
6385,113
6386,107
6387,113
6388,113
6389,113
6390,113
6391,113
6392,113
6393,106
6394,113
6395,113
6396,113
6397,113
6398,113
6399,113
6400,110
6401,107
6402,113
6403,113
6404,103
6405,113
6406,113
6407,103
6408,100
6409,113
6410,113
6411,113
6412,110
6413,96
6414,113
6415,90
6416,98
6417,113
6418,109
6419,100
6420,71
6421,113
6422,75
6423,113
6424,99
6425,102
6426,110
6427,87
6428,113
6429,101
6430,90
6431,113
6432,99
6433,113
6434,113
6435,113
6436,113
6437,113
6438,113
6439,113
6440,113
6441,113
6442,113
6443,113
6444,107
6445,113
6446,113
6447,113
6448,113
6449,113
6450,113
6451,113
6452,113
6453,113
6454,87
6455,113
6456,113
6457,113
6458,108
6459,112
6460,95
6461,97
6462,113
6463,113
6464,113
6465,113
6466,103
6467,104
6468,113
6469,113
6470,113
6471,111
6472,97
6473,96
6474,82
6475,76
6476,113
6477,113
6478,113
6479,113
6480,112
6481,113
6482,113
6483,113
6484,113
6485,113
6486,112
6487,96
6488,97
6489,113
6490,113
6491,113
6492,113
6493,111
6494,82
6495,104
6496,113
6497,82
6498,93
6499,113
6500,113
6501,118
6502,118
6503,104
6504,118
6505,118
6506,103
6507,117
6508,90
6509,103
6510,117
6511,107
6512,112
6513,77
6514,113
6515,80
6516,118
6517,118
6518,118
6519,114
6520,90
6521,118
6522,117
6523,100
6524,118
6525,118
6526,118
6527,102
6528,95
6529,90
6530,118
6531,118
6532,118
6533,112
6534,118
6535,103
6536,118
6537,107
6538,110
6539,90
6540,113
6541,113
6542,118
6543,101
6544,99
6545,90
6546,118
6547,95
6548,90
6549,109
6550,93
6551,84
6552,118
6553,101
6554,104
6555,111
6556,118
6557,90
6558,118
6559,118
6560,118
6561,93
6562,110
6563,114
6564,120
6565,99
6566,99
6567,99
6568,99
6569,99
6570,99
6571,99
6572,99
6573,99
6574,99
6575,99
6576,99
6577,99
6578,99
6579,99
6580,99
6581,99
6582,99
6583,99
6584,99
6585,99
6586,99
6587,99
6588,99
6589,87
6590,99
6591,99
6592,99
6593,99
6594,93
6595,99
6596,99
6597,97
6598,99
6599,96
6600,99
6601,99
6602,90
6603,99
6604,80
6605,99
6606,99
6607,99
6608,92
6609,99
6610,99
6611,99
6612,79
6613,89
6614,99
6615,84
6616,90
6617,99
6618,99
6619,99
6620,99
6621,99
6622,99
6623,99
6624,73
6625,99
6626,99
6627,99
6628,99
6629,99
6630,95
6631,99
6632,90
6633,99
6634,99
6635,99
6636,99
6637,99
6638,99
6639,95
6640,97
6641,99
6642,99
6643,99
6644,99
6645,99
6646,99
6647,99
6648,99
6649,99
6650,99
6651,97
6652,96
6653,82
6654,99
6655,84
6656,99
6657,90
6658,99
6659,76
6660,99
6661,99
6662,98
6663,83
6664,99
6665,99
6666,99
6667,99
6668,99
6669,99
6670,99
6671,99
6672,99
6673,99
6674,99
6675,99
6676,99
6677,99
6678,99
6679,99
6680,99
6681,99
6682,82
6683,99
6684,99
6685,99
6686,99
6687,99
6688,99
6689,99
6690,99
6691,99
6692,99
6693,99
6694,82
6695,99
6696,99
6697,82
6698,93
6699,99
6700,83
6701,90
6702,99
6703,121
6704,106
6705,87
6706,92
6707,97
6708,143
6709,107
6710,124
6711,126
6712,143
6713,143
6714,143
6715,143
6716,106
6717,143
6718,143
6719,128
6720,111
6721,143
6722,130
6723,110
6724,143
6725,143
6726,107
6727,105
6728,129
6729,115
6730,143
6731,127
6732,87
6733,102
6734,113
6735,91
6736,87
6737,97
6738,122
6739,87
6740,92
6741,106
6742,124
6743,127
6744,143
6745,112
6746,100
6747,130
6748,98
6749,113
6750,109
6751,100
6752,71
6753,113
6754,75
6755,143
6756,99
6757,102
6758,110
6759,87
6760,143
6761,101
6762,90
6763,143
6764,99
6765,132
6766,113
6767,121
6768,143
6769,117
6770,143
6771,117
6772,143
6773,111
6774,114
6775,133
6776,126
6777,107
6778,139
6779,120
6780,119
6781,143
6782,123
6783,143
6784,123
6785,143
6786,87
6787,143
6788,121
6789,128
6790,143
6791,108
6792,112
6793,127
6794,123
6795,133
6796,111
6797,97
6798,96
6799,82
6800,100
6801,84
6802,143
6803,90
6804,103
6805,76
6806,117
6807,110
6808,98
6809,83
6810,143
6811,111
6812,113
6813,108
6814,100
6815,113
6816,107
6817,110
6818,90
6819,113
6820,113
6821,124
6822,101
6823,99
6824,90
6825,124
6826,95
6827,90
6828,109
6829,93
6830,84
6831,143
6832,143
6833,127
6834,124
6835,112
6836,143
6837,126
6838,119
6839,126
6840,143
6841,112
6842,112
6843,143
6844,112
6845,82
6846,124
6847,143
6848,116
6849,124
6850,120
6851,143
6852,116
6853,111
6854,116
6855,114
6856,87
6857,110
6858,96
6859,97
6860,130
6861,123
6862,124
6863,143
6864,111
6865,82
6866,104
6867,143
6868,82
6869,93
6870,127
6871,83
6872,90
6873,143
6874,99
6875,91
6876,92
6877,98
6878,98
6879,98
6880,98
6881,98
6882,87
6883,97
6884,98
6885,89
6886,98
6887,98
6888,98
6889,98
6890,98
6891,98
6892,98
6893,98
6894,98
6895,98
6896,98
6897,101
6898,79
6899,120
6900,111
6901,122
6902,105
6903,94
6904,100
6905,79
6906,98
6907,122
6908,122
6909,112
6910,122
6911,108
6912,89
6913,122
6914,109
6915,109
6916,105
6917,89
6918,112
6919,111
6920,112
6921,94
6922,107
6923,98
6924,93
6925,102
6926,128
6927,185
6928,104
6929,129
6930,170
6931,107
6932,88
6933,103
6934,117
6935,107
6936,80
6937,112
6938,114
6939,113
6940,80
6941,125
6942,140
6943,114
6944,139
6945,90
6946,120
6947,100
6948,140
6949,126
6950,120
6951,102
6952,95
6953,143
6954,90
6955,151
6956,121
6957,174
6958,112
6959,133
6960,131
6961,103
6962,113
6963,108
6964,100
6965,113
6966,107
6967,110
6968,90
6969,113
6970,113
6971,124
6972,101
6973,99
6974,90
6975,124
6976,95
6977,90
6978,109
6979,93
6980,84
6981,187
6982,101
6983,104
6984,111
6985,187
6986,90
6987,128
6988,110
6989,104
6990,129
6991,95
6992,88
6993,103
6994,112
6995,129
6996,80
6997,112
6998,114
6999,80
7000,129
7001,129
7002,120
7003,100
7004,129
7005,120
7006,102
7007,129
7008,90
7009,129
7010,112
7011,129
7012,129
7013,103
7014,83
7015,129
7016,111
7017,113
7018,108
7019,100
7020,113
7021,107
7022,110
7023,90
7024,113
7025,113
7026,124
7027,101
7028,99
7029,90
7030,124
7031,95
7032,90
7033,111
7034,100
7035,112
7036,87
7037,102
7038,112
7039,91
7040,87
7041,97
7042,112
7043,87
7044,92
7045,106
7046,112
7047,112
7048,112
7049,112
7050,100
7051,112
7052,98
7053,112
7054,109
7055,100
7056,71
7057,112
7058,75
7059,112
7060,99
7061,102
7062,110
7063,87
7064,112
7065,101
7066,90
7067,112
7068,99
7069,112
7070,112
7071,112
7072,112
7073,112
7074,112
7075,112
7076,112
7077,111
7078,112
7079,112
7080,112
7081,107
7082,112
7083,112
7084,112
7085,112
7086,100
7087,100
7088,100
7089,100
7090,100
7091,100
7092,100
7093,100
7094,100
7095,100
7096,100
7097,100
7098,100
7099,100
7100,100
7101,100
7102,100
7103,100
7104,100
7105,100
7106,100
7107,100
7108,100
7109,100
7110,87
7111,100
7112,90
7113,100
7114,100
7115,100
7116,93
7117,100
7118,100
7119,97
7120,100
7121,100
7122,77
7123,98
7124,100
7125,80
7126,100
7127,100
7128,100
7129,100
7130,100
7131,100
7132,100
7133,89
7134,100
7135,100
7136,84
7137,90
7138,100
7139,100
7140,99
7141,100
7142,100
7143,100
7144,100
7145,100
7146,100
7147,100
7148,100
7149,100
7150,100
7151,95
7152,100
7153,90
7154,100
7155,100
7156,100
7157,100
7158,100
7159,100
7160,93
7161,100
7162,100
7163,100
7164,100
7165,92
7166,91
7167,100
7168,100
7169,90
7170,100
7171,100
7172,100
7173,100
7174,99
7175,90
7176,100
7177,95
7178,90
7179,100
7180,93
7181,84
7182,100
7183,100
7184,100
7185,100
7186,100
7187,90
7188,100
7189,100
7190,100
7191,100
7192,99
7193,100
7194,100
7195,100
7196,100
7197,100
7198,100
7199,100
7200,82
7201,100
7202,100
7203,100
7204,100
7205,100
7206,100
7207,100
7208,100
7209,100
7210,100
7211,87
7212,100
7213,100
7214,100
7215,100
7216,100
7217,82
7218,100
7219,100
7220,82
7221,93
7222,100
7223,100
7224,90
7225,111
7226,112
7227,108
7228,112
7229,112
7230,112
7231,112
7232,112
7233,91
7234,91
7235,91
7236,91
7237,91
7238,91
7239,91
7240,91
7241,91
7242,91
7243,91
7244,91
7245,91
7246,91
7247,91
7248,91
7249,91
7250,91
7251,91
7252,91
7253,91
7254,91
7255,91
7256,87
7257,91
7258,90
7259,91
7260,91
7261,91
7262,91
7263,91
7264,91
7265,91
7266,91
7267,87
7268,91
7269,77
7270,91
7271,91
7272,80
7273,91
7274,91
7275,91
7276,91
7277,91
7278,91
7279,91
7280,91
7281,91
7282,84
7283,90
7284,91
7285,91
7286,91
7287,91
7288,91
7289,91
7290,91
7291,91
7292,91
7293,91
7294,91
7295,91
7296,91
7297,91
7298,91
7299,91
7300,91
7301,91
7302,91
7303,91
7304,91
7305,91
7306,91
7307,91
7308,91
7309,91
7310,91
7311,91
7312,91
7313,90
7314,91
7315,91
7316,91
7317,91
7318,91
7319,90
7320,91
7321,91
7322,90
7323,91
7324,91
7325,84
7326,91
7327,91
7328,91
7329,91
7330,91
7331,90
7332,91
7333,91
7334,91
7335,91
7336,91
7337,91
7338,91
7339,91
7340,91
7341,91
7342,91
7343,82
7344,91
7345,91
7346,91
7347,91
7348,91
7349,91
7350,91
7351,91
7352,91
7353,91
7354,87
7355,91
7356,91
7357,91
7358,91
7359,91
7360,91
7361,91
7362,82
7363,91
7364,91
7365,82
7366,91
7367,91
7368,91
7369,128
7370,180
7371,104
7372,129
7373,170
7374,95
7375,88
7376,103
7377,112
7378,107
7379,80
7380,112
7381,114
7382,80
7383,140
7384,139
7385,90
7386,120
7387,100
7388,140
7389,126
7390,120
7391,102
7392,95
7393,143
7394,90
7395,151
7396,121
7397,112
7398,133
7399,131
7400,103
7401,111
7402,113
7403,108
7404,100
7405,113
7406,107
7407,110
7408,90
7409,113
7410,113
7411,124
7412,101
7413,99
7414,90
7415,124
7416,95
7417,90
7418,109
7419,93
7420,84
7421,180
7422,128
7423,184
7424,104
7425,129
7426,170
7427,103
7428,107
7429,88
7430,103
7431,117
7432,107
7433,80
7434,112
7435,114
7436,113
7437,80
7438,125
7439,140
7440,184
7441,114
7442,139
7443,90
7444,120
7445,117
7446,100
7447,140
7448,126
7449,120
7450,102
7451,95
7452,143
7453,90
7454,151
7455,121
7456,174
7457,112
7458,133
7459,131
7460,103
7461,100
7462,113
7463,107
7464,110
7465,90
7466,113
7467,113
7468,124
7469,101
7470,99
7471,90
7472,124
7473,95
7474,90
7475,109
7476,93
7477,84
7478,184
7479,101
7480,104
7481,111
7482,184
7483,90
7484,119
7485,119
7486,104
7487,119
7488,119
7489,103
7490,117
7491,90
7492,103
7493,117
7494,107
7495,112
7496,77
7497,113
7498,80
7499,119
7500,119
7501,119
7502,114
7503,90
7504,119
7505,117
7506,100
7507,119
7508,119
7509,119
7510,102
7511,95
7512,90
7513,119
7514,119
7515,119
7516,112
7517,119
7518,103
7519,119
7520,107
7521,110
7522,90
7523,113
7524,113
7525,119
7526,101
7527,99
7528,90
7529,119
7530,95
7531,90
7532,109
7533,93
7534,84
7535,119
7536,101
7537,104
7538,111
7539,119
7540,90
7541,119
7542,119
7543,119
7544,93
7545,107
7546,111
7547,107
7548,150
7549,121
7550,124
7551,87
7552,92
7553,106
7554,124
7555,127
7556,159
7557,112
7558,100
7559,130
7560,98
7561,113
7562,109
7563,100
7564,71
7565,113
7566,75
7567,159
7568,99
7569,102
7570,110
7571,87
7572,159
7573,101
7574,90
7575,159
7576,99
7577,132
7578,113
7579,121
7580,155
7581,117
7582,159
7583,117
7584,159
7585,111
7586,114
7587,133
7588,126
7589,107
7590,123
7591,139
7592,120
7593,119
7594,158
7595,123
7596,146
7597,123
7598,159
7599,87
7600,159
7601,121
7602,128
7603,146
7604,108
7605,112
7606,95
7607,97
7608,127
7609,127
7610,113
7611,123
7612,103
7613,104
7614,145
7615,123
7616,133
7617,114
7618,101
7619,119
7620,161
7621,107
7622,124
7623,126
7624,161
7625,161
7626,161
7627,161
7628,161
7629,161
7630,128
7631,161
7632,161
7633,130
7634,110
7635,161
7636,161
7637,107
7638,105
7639,129
7640,115
7641,150
7642,103
7643,87
7644,149
7645,126
7646,100
7647,124
7648,121
7649,110
7650,113
7651,161
7652,90
7653,113
7654,106
7655,113
7656,75
7657,161
7658,99
7659,102
7660,110
7661,87
7662,161
7663,101
7664,90
7665,160
7666,99
7667,132
7668,113
7669,121
7670,155
7671,117
7672,161
7673,117
7674,161
7675,114
7676,133
7677,126
7678,107
7679,123
7680,139
7681,120
7682,119
7683,158
7684,123
7685,146
7686,123
7687,161
7688,87
7689,161
7690,121
7691,128
7692,146
7693,108
7694,112
7695,95
7696,97
7697,127
7698,127
7699,113
7700,123
7701,103
7702,104
7703,145
7704,123
7705,133
7706,111
7707,97
7708,96
7709,82
7710,100
7711,84
7712,161
7713,90
7714,103
7715,76
7716,117
7717,123
7718,124
7719,146
7720,111
7721,82
7722,104
7723,161
7724,82
7725,93
7726,127
7727,83
7728,90
7729,161
7730,105
7731,105
7732,105
7733,104
7734,105
7735,105
7736,103
7737,83
7738,95
7739,88
7740,103
7741,105
7742,105
7743,80
7744,87
7745,105
7746,92
7747,105
7748,80
7749,105
7750,105
7751,105
7752,90
7753,105
7754,105
7755,100
7756,105
7757,105
7758,105
7759,102
7760,105
7761,105
7762,105
7763,95
7764,105
7765,90
7766,105
7767,105
7768,105
7769,105
7770,105
7771,105
7772,103
7773,105
7774,105
7775,105
7776,93
7777,105
7778,105
7779,105
7780,105
7781,91
7782,105
7783,105
7784,105
7785,100
7786,105
7787,105
7788,105
7789,90
7790,105
7791,105
7792,105
7793,101
7794,99
7795,90
7796,105
7797,95
7798,90
7799,105
7800,93
7801,84
7802,105
7803,105
7804,105
7805,93
7806,105
7807,105
7808,104
7809,86
7810,82
7811,105
7812,105
7813,97
7814,105
7815,99
7816,121
7817,117
7818,85
7819,83
7820,121
7821,97
7822,121
7823,121
7824,87
7825,78
7826,92
7827,84
7828,121
7829,107
7830,121
7831,121
7832,119
7833,121
7834,120
7835,113
7836,121
7837,121
7838,121
7839,121
7840,121
7841,115
7842,121
7843,108
7844,117
7845,109
7846,93
7847,107
7848,121
7849,121
7850,121
7851,113
7852,91
7853,121
7854,121
7855,104
7856,86
7857,82
7858,121
7859,121
7860,97
7861,121
7862,99
7863,121
7864,107
7865,107
7866,135
7867,121
7868,126
7869,124
7870,135
7871,112
7872,100
7873,130
7874,98
7875,113
7876,109
7877,100
7878,71
7879,113
7880,75
7881,135
7882,99
7883,102
7884,110
7885,87
7886,135
7887,101
7888,90
7889,135
7890,99
7891,132
7892,113
7893,121
7894,135
7895,117
7896,135
7897,117
7898,135
7899,111
7900,114
7901,133
7902,126
7903,107
7904,123
7905,135
7906,120
7907,119
7908,135
7909,123
7910,135
7911,123
7912,135
7913,87
7914,135
7915,121
7916,128
7917,135
7918,108
7919,112
7920,95
7921,97
7922,127
7923,127
7924,113
7925,123
7926,103
7927,104
7928,135
7929,123
7930,133
7931,111
7932,101
7933,101
7934,101
7935,101
7936,101
7937,91
7938,87
7939,97
7940,101
7941,87
7942,92
7943,101
7944,101
7945,101
7946,101
7947,101
7948,100
7949,101
7950,98
7951,101
7952,101
7953,100
7954,71
7955,101
7956,75
7957,101
7958,99
7959,101
7960,101
7961,87
7962,101
7963,101
7964,90
7965,101
7966,99
7967,101
7968,101
7969,101
7970,101
7971,101
7972,101
7973,101
7974,101
7975,101
7976,101
7977,101
7978,101
7979,101
7980,101
7981,101
7982,101
7983,101
7984,101
7985,101
7986,101
7987,101
7988,101
7989,87
7990,101
7991,101
7992,101
7993,101
7994,101
7995,101
7996,95
7997,97
7998,107
7999,107
8000,120
8001,120
8002,120
8003,120
8004,120
8005,112
8006,100
8007,120
8008,98
8009,113
8010,109
8011,100
8012,71
8013,113
8014,75
8015,120
8016,99
8017,102
8018,110
8019,87
8020,120
8021,101
8022,90
8023,120
8024,99
8025,120
8026,113
8027,120
8028,120
8029,117
8030,120
8031,117
8032,120
8033,111
8034,114
8035,120
8036,120
8037,107
8038,120
8039,120
8040,120
8041,119
8042,120
8043,120
8044,120
8045,120
8046,120
8047,87
8048,120
8049,120
8050,120
8051,120
8052,108
8053,112
8054,95
8055,97
8056,120
8057,120
8058,113
8059,120
8060,103
8061,104
8062,120
8063,120
8064,120
8065,111
8066,97
8067,96
8068,99
8069,110
8070,107
8071,110
8072,110
8073,110
8074,110
8075,110
8076,110
8077,106
8078,110
8079,110
8080,110
8081,110
8082,110
8083,110
8084,110
8085,110
8086,110
8087,107
8088,105
8089,110
8090,110
8091,110
8092,103
8093,87
8094,83
8095,110
8096,110
8097,103
8098,100
8099,110
8100,93
8101,110
8102,110
8103,97
8104,110
8105,87
8106,110
8107,110
8108,90
8109,110
8110,80
8111,110
8112,106
8113,110
8114,110
8115,110
8116,110
8117,110
8118,107
8119,90
8120,110
8121,99
8122,110
8123,110
8124,110
8125,110
8126,110
8127,110
8128,110
8129,110
8130,110
8131,110
8132,107
8133,110
8134,110
8135,110
8136,110
8137,110
8138,110
8139,110
8140,110
8141,110
8142,87
8143,110
8144,110
8145,110
8146,110
8147,108
8148,110
8149,95
8150,97
8151,110
8152,110
8153,110
8154,110
8155,103
8156,104
8157,110
8158,110
8159,110
8160,110
8161,97
8162,96
8163,82
8164,100
8165,84
8166,110
8167,90
8168,103
8169,76
8170,110
8171,110
8172,98
8173,100
8174,110
8175,107
8176,110
8177,90
8178,110
8179,110
8180,110
8181,101
8182,99
8183,90
8184,110
8185,95
8186,90
8187,109
8188,93
8189,84
8190,110
8191,101
8192,104
8193,110
8194,110
8195,90
8196,110
8197,110
8198,93
8199,110
8200,110
8201,104
8202,86
8203,82
8204,110
8205,110
8206,97
8207,110
8208,99
8209,110
8210,110
8211,110
8212,110
8213,110
8214,110
8215,110
8216,110
8217,110
8218,110
8219,82
8220,110
8221,110
8222,110
8223,110
8224,110
8225,110
8226,110
8227,110
8228,110
8229,110
8230,87
8231,110
8232,96
8233,97
8234,104
8235,110
8236,82
8237,93
8238,110
8239,83
8240,90
8241,110
8242,91
8243,91
8244,91
8245,91
8246,91
8247,91
8248,91
8249,91
8250,89
8251,91
8252,91
8253,91
8254,91
8255,91
8256,91
8257,91
8258,105
8259,105
8260,105
8261,105
8262,105
8263,105
8264,105
8265,105
8266,105
8267,105
8268,105
8269,105
8270,105
8271,105
8272,105
8273,105
8274,105
8275,105
8276,105
8277,105
8278,105
8279,105
8280,103
8281,87
8282,83
8283,105
8284,90
8285,103
8286,105
8287,105
8288,93
8289,105
8290,105
8291,97
8292,105
8293,87
8294,105
8295,92
8296,77
8297,98
8298,105
8299,80
8300,105
8301,105
8302,105
8303,105
8304,105
8305,105
8306,79
8307,105
8308,89
8309,105
8310,105
8311,84
8312,90
8313,105
8314,99
8315,105
8316,105
8317,100
8318,105
8319,105
8320,105
8321,105
8322,102
8323,105
8324,105
8325,105
8326,95
8327,105
8328,90
8329,105
8330,105
8331,105
8332,105
8333,105
8334,105
8335,105
8336,103
8337,105
8338,105
8339,93
8340,105
8341,105
8342,105
8343,105
8344,103
8345,105
8346,92
8347,91
8348,90
8349,105
8350,105
8351,105
8352,101
8353,99
8354,90
8355,105
8356,95
8357,90
8358,105
8359,93
8360,84
8361,105
8362,101
8363,104
8364,105
8365,105
8366,90
8367,105
8368,105
8369,105
8370,93
8371,105
8372,104
8373,86
8374,82
8375,105
8376,105
8377,97
8378,105
8379,99
8380,105
8381,105
8382,105
8383,105
8384,105
8385,105
8386,105
8387,82
8388,105
8389,105
8390,105
8391,105
8392,105
8393,105
8394,105
8395,105
8396,105
8397,105
8398,96
8399,97
8400,105
8401,105
8402,105
8403,105
8404,105
8405,82
8406,104
8407,105
8408,82
8409,93
8410,105
8411,105
8412,108
8413,112
8414,117
8415,90
8416,117
8417,107
8418,96
8419,117
8420,117
8421,117
8422,88
8423,112
8424,112
8425,96
8426,112
8427,112
8428,112
8429,111
8430,107
8431,111
8432,111
8433,111
8434,111
8435,111
8436,111
8437,106
8438,111
8439,111
8440,111
8441,111
8442,111
8443,111
8444,110
8445,111
8446,111
8447,107
8448,105
8449,111
8450,111
8451,111
8452,100
8453,111
8454,87
8455,102
8456,111
8457,91
8458,87
8459,97
8460,111
8461,92
8462,106
8463,111
8464,111
8465,111
8466,111
8467,100
8468,111
8469,98
8470,111
8471,109
8472,100
8473,71
8474,111
8475,75
8476,111
8477,99
8478,102
8479,110
8480,87
8481,111
8482,101
8483,90
8484,111
8485,99
8486,111
8487,111
8488,111
8489,111
8490,111
8491,111
8492,111
8493,111
8494,111
8495,111
8496,111
8497,107
8498,111
8499,111
8500,111
8501,111
8502,111
8503,111
8504,111
8505,111
8506,111
8507,111
8508,111
8509,111
8510,108
8511,111
8512,95
8513,97
8514,111
8515,111
8516,111
8517,111
8518,104
8519,111
8520,111
8521,97
8522,90
8523,103
8524,76
8525,83
8526,111
8527,111
8528,111
8529,108
8530,100
8531,111
8532,107
8533,110
8534,90
8535,111
8536,111
8537,111
8538,101
8539,99
8540,90
8541,111
8542,95
8543,90
8544,90
8545,111
8546,111
8547,111
8548,93
8549,111
8550,111
8551,104
8552,86
8553,82
8554,111
8555,111
8556,97
8557,111
8558,99
8559,111
8560,111
8561,111
8562,111
8563,111
8564,111
8565,111
8566,111
8567,111
8568,87
8569,110
8570,96
8571,97
8572,111
8573,111
8574,111
8575,111
8576,111
8577,82
8578,104
8579,111
8580,82
8581,93
8582,111
8583,83
8584,90
8585,111
8586,108
8587,112
8588,119
8589,101
8590,90
8591,118
8592,119
8593,81
8594,119
8595,119
